name,category,n,m,mode,method,count,max,checks,time_ms,status
gen_tiny_000.txt,tiny,9,0,0,Pivot-Orig,0,0,10,0.002458,ok
gen_tiny_000.txt,tiny,9,0,1,Pivot-Asc,0,0,10,0.003167,ok
gen_tiny_000.txt,tiny,9,0,2,Pivot-Desc,0,0,10,0.001917,ok
gen_tiny_000.txt,tiny,9,0,6,RSib-BF,0,0,9,0.002167,ok
gen_tiny_000.txt,tiny,9,0,7,RSib-BT,0,0,9,0.002042,ok
gen_tiny_000.txt,tiny,9,0,8,RSib-Greedy,0,0,9,0.001875,ok
gen_tiny_000.txt,tiny,9,0,9,RSib-Bitmask,0,0,9,0.001542,ok
gen_tiny_000.txt,tiny,9,0,10,RSib-InclMin,0,0,9,0.001542,ok
gen_tiny_001.txt,tiny,9,2,0,Pivot-Orig,0,0,11,0.002,ok
gen_tiny_001.txt,tiny,9,2,1,Pivot-Asc,0,0,11,0.003,ok
gen_tiny_001.txt,tiny,9,2,2,Pivot-Desc,0,0,11,0.002625,ok
gen_tiny_001.txt,tiny,9,2,6,RSib-BF,0,0,11,0.001833,ok
gen_tiny_001.txt,tiny,9,2,7,RSib-BT,0,0,11,0.001708,ok
gen_tiny_001.txt,tiny,9,2,8,RSib-Greedy,0,0,11,0.001625,ok
gen_tiny_001.txt,tiny,9,2,9,RSib-Bitmask,0,0,11,0.001625,ok
gen_tiny_001.txt,tiny,9,2,10,RSib-InclMin,0,0,11,0.001333,ok
gen_tiny_002.txt,tiny,10,6,0,Pivot-Orig,0,0,15,0.003625,ok
gen_tiny_002.txt,tiny,10,6,1,Pivot-Asc,0,0,15,0.003542,ok
gen_tiny_002.txt,tiny,10,6,2,Pivot-Desc,0,0,15,0.004,ok
gen_tiny_002.txt,tiny,10,6,6,RSib-BF,0,0,16,0.002542,ok
gen_tiny_002.txt,tiny,10,6,7,RSib-BT,0,0,16,0.002125,ok
gen_tiny_002.txt,tiny,10,6,8,RSib-Greedy,0,0,16,0.002,ok
gen_tiny_002.txt,tiny,10,6,9,RSib-Bitmask,0,0,16,0.001875,ok
gen_tiny_002.txt,tiny,10,6,10,RSib-InclMin,0,0,16,0.001792,ok
gen_tiny_003.txt,tiny,6,6,0,Pivot-Orig,0,0,10,0.003334,ok
gen_tiny_003.txt,tiny,6,6,1,Pivot-Asc,0,0,10,0.003083,ok
gen_tiny_003.txt,tiny,6,6,2,Pivot-Desc,0,0,10,0.002834,ok
gen_tiny_003.txt,tiny,6,6,6,RSib-BF,0,0,12,0.001417,ok
gen_tiny_003.txt,tiny,6,6,7,RSib-BT,0,0,12,0.001417,ok
gen_tiny_003.txt,tiny,6,6,8,RSib-Greedy,0,0,12,0.001417,ok
gen_tiny_003.txt,tiny,6,6,9,RSib-Bitmask,0,0,12,0.001375,ok
gen_tiny_003.txt,tiny,6,6,10,RSib-InclMin,0,0,12,0.001375,ok
gen_tiny_004.txt,tiny,12,33,0,Pivot-Orig,12,4,34,0.011625,ok
gen_tiny_004.txt,tiny,12,33,1,Pivot-Asc,12,4,34,0.011708,ok
gen_tiny_004.txt,tiny,12,33,2,Pivot-Desc,12,4,34,0.010292,ok
gen_tiny_004.txt,tiny,12,33,6,RSib-BF,12,4,21,0.046625,ok
gen_tiny_004.txt,tiny,12,33,7,RSib-BT,12,4,21,0.03975,ok
gen_tiny_004.txt,tiny,12,33,8,RSib-Greedy,12,4,21,0.037292,ok
gen_tiny_004.txt,tiny,12,33,9,RSib-Bitmask,12,4,21,0.045709,ok
gen_tiny_004.txt,tiny,12,33,10,RSib-InclMin,12,4,21,0.040542,ok
gen_tiny_005.txt,tiny,7,17,0,Pivot-Orig,4,5,10,0.005416,ok
gen_tiny_005.txt,tiny,7,17,1,Pivot-Asc,4,5,10,0.004792,ok
gen_tiny_005.txt,tiny,7,17,2,Pivot-Desc,4,5,10,0.003708,ok
gen_tiny_005.txt,tiny,7,17,6,RSib-BF,4,5,12,0.01075,ok
gen_tiny_005.txt,tiny,7,17,7,RSib-BT,4,5,12,0.010541,ok
gen_tiny_005.txt,tiny,7,17,8,RSib-Greedy,4,5,12,0.01175,ok
gen_tiny_005.txt,tiny,7,17,9,RSib-Bitmask,4,5,12,0.008667,ok
gen_tiny_005.txt,tiny,7,17,10,RSib-InclMin,4,5,12,0.0115,ok
gen_tiny_006.txt,tiny,7,21,0,Pivot-Orig,1,7,8,0.003458,ok
gen_tiny_006.txt,tiny,7,21,1,Pivot-Asc,1,7,8,0.003083,ok
gen_tiny_006.txt,tiny,7,21,2,Pivot-Desc,1,7,8,0.003042,ok
gen_tiny_006.txt,tiny,7,21,6,RSib-BF,1,7,7,0.001958,ok
gen_tiny_006.txt,tiny,7,21,7,RSib-BT,1,7,7,0.001625,ok
gen_tiny_006.txt,tiny,7,21,8,RSib-Greedy,1,7,7,0.001625,ok
gen_tiny_006.txt,tiny,7,21,9,RSib-Bitmask,1,7,7,0.001875,ok
gen_tiny_006.txt,tiny,7,21,10,RSib-InclMin,1,7,7,0.002041,ok
gen_tiny_007.txt,tiny,12,0,0,Pivot-Orig,0,0,13,0.001167,ok
gen_tiny_007.txt,tiny,12,0,1,Pivot-Asc,0,0,13,0.001083,ok
gen_tiny_007.txt,tiny,12,0,2,Pivot-Desc,0,0,13,0.000916,ok
gen_tiny_007.txt,tiny,12,0,6,RSib-BF,0,0,12,0.001083,ok
gen_tiny_007.txt,tiny,12,0,7,RSib-BT,0,0,12,0.001083,ok
gen_tiny_007.txt,tiny,12,0,8,RSib-Greedy,0,0,12,0.001042,ok
gen_tiny_007.txt,tiny,12,0,9,RSib-Bitmask,0,0,12,0.001125,ok
gen_tiny_007.txt,tiny,12,0,10,RSib-InclMin,0,0,12,0.001083,ok
gen_tiny_008.txt,tiny,12,4,0,Pivot-Orig,0,0,15,0.003334,ok
gen_tiny_008.txt,tiny,12,4,1,Pivot-Asc,0,0,15,0.003166,ok
gen_tiny_008.txt,tiny,12,4,2,Pivot-Desc,0,0,15,0.003041,ok
gen_tiny_008.txt,tiny,12,4,6,RSib-BF,0,0,16,0.001584,ok
gen_tiny_008.txt,tiny,12,4,7,RSib-BT,0,0,16,0.00175,ok
gen_tiny_008.txt,tiny,12,4,8,RSib-Greedy,0,0,16,0.0015,ok
gen_tiny_008.txt,tiny,12,4,9,RSib-Bitmask,0,0,16,0.0015,ok
gen_tiny_008.txt,tiny,12,4,10,RSib-InclMin,0,0,16,0.001667,ok
gen_tiny_009.txt,tiny,12,7,0,Pivot-Orig,0,0,17,0.003916,ok
gen_tiny_009.txt,tiny,12,7,1,Pivot-Asc,0,0,17,0.003625,ok
gen_tiny_009.txt,tiny,12,7,2,Pivot-Desc,0,0,17,0.00375,ok
gen_tiny_009.txt,tiny,12,7,6,RSib-BF,0,0,19,0.002083,ok
gen_tiny_009.txt,tiny,12,7,7,RSib-BT,0,0,19,0.001958,ok
gen_tiny_009.txt,tiny,12,7,8,RSib-Greedy,0,0,19,0.002084,ok
gen_tiny_009.txt,tiny,12,7,9,RSib-Bitmask,0,0,19,0.001875,ok
gen_tiny_009.txt,tiny,12,7,10,RSib-InclMin,0,0,19,0.001875,ok
gen_tiny_010.txt,tiny,12,19,0,Pivot-Orig,3,3,23,0.00825,ok
gen_tiny_010.txt,tiny,12,19,1,Pivot-Asc,3,3,23,0.008,ok
gen_tiny_010.txt,tiny,12,19,2,Pivot-Desc,3,3,23,0.006917,ok
gen_tiny_010.txt,tiny,12,19,6,RSib-BF,3,3,20,0.012875,ok
gen_tiny_010.txt,tiny,12,19,7,RSib-BT,3,3,20,0.011458,ok
gen_tiny_010.txt,tiny,12,19,8,RSib-Greedy,3,3,20,0.01225,ok
gen_tiny_010.txt,tiny,12,19,9,RSib-Bitmask,3,3,20,0.012083,ok
gen_tiny_010.txt,tiny,12,19,10,RSib-InclMin,3,3,20,0.012959,ok
gen_tiny_011.txt,tiny,5,4,0,Pivot-Orig,0,0,8,0.002625,ok
gen_tiny_011.txt,tiny,5,4,1,Pivot-Asc,0,0,8,0.002542,ok
gen_tiny_011.txt,tiny,5,4,2,Pivot-Desc,0,0,8,0.002625,ok
gen_tiny_011.txt,tiny,5,4,6,RSib-BF,0,0,9,0.001208,ok
gen_tiny_011.txt,tiny,5,4,7,RSib-BT,0,0,9,0.000875,ok
gen_tiny_011.txt,tiny,5,4,8,RSib-Greedy,0,0,9,0.000917,ok
gen_tiny_011.txt,tiny,5,4,9,RSib-Bitmask,0,0,9,0.000958,ok
gen_tiny_011.txt,tiny,5,4,10,RSib-InclMin,0,0,9,0.001042,ok
gen_tiny_012.txt,tiny,7,18,0,Pivot-Orig,3,5,9,0.003875,ok
gen_tiny_012.txt,tiny,7,18,1,Pivot-Asc,3,5,9,0.003625,ok
gen_tiny_012.txt,tiny,7,18,2,Pivot-Desc,3,5,9,0.003625,ok
gen_tiny_012.txt,tiny,7,18,6,RSib-BF,3,5,12,0.008584,ok
gen_tiny_012.txt,tiny,7,18,7,RSib-BT,3,5,12,0.007708,ok
gen_tiny_012.txt,tiny,7,18,8,RSib-Greedy,3,5,12,0.010875,ok
gen_tiny_012.txt,tiny,7,18,9,RSib-Bitmask,3,5,12,0.007209,ok
gen_tiny_012.txt,tiny,7,18,10,RSib-InclMin,3,5,12,0.008625,ok
gen_tiny_013.txt,tiny,8,26,0,Pivot-Orig,2,7,9,0.004041,ok
gen_tiny_013.txt,tiny,8,26,1,Pivot-Asc,2,7,9,0.00475,ok
gen_tiny_013.txt,tiny,8,26,2,Pivot-Desc,2,7,9,0.003292,ok
gen_tiny_013.txt,tiny,8,26,6,RSib-BF,2,7,12,0.007208,ok
gen_tiny_013.txt,tiny,8,26,7,RSib-BT,2,7,12,0.006459,ok
gen_tiny_013.txt,tiny,8,26,8,RSib-Greedy,2,7,12,0.006834,ok
gen_tiny_013.txt,tiny,8,26,9,RSib-Bitmask,2,7,12,0.007083,ok
gen_tiny_013.txt,tiny,8,26,10,RSib-InclMin,2,7,12,0.006542,ok
gen_tiny_014.txt,tiny,8,0,0,Pivot-Orig,0,0,9,0.000792,ok
gen_tiny_014.txt,tiny,8,0,1,Pivot-Asc,0,0,9,0.000667,ok
gen_tiny_014.txt,tiny,8,0,2,Pivot-Desc,0,0,9,0.00075,ok
gen_tiny_014.txt,tiny,8,0,6,RSib-BF,0,0,8,0.000792,ok
gen_tiny_014.txt,tiny,8,0,7,RSib-BT,0,0,8,0.000708,ok
gen_tiny_014.txt,tiny,8,0,8,RSib-Greedy,0,0,8,0.000667,ok
gen_tiny_014.txt,tiny,8,0,9,RSib-Bitmask,0,0,8,0.000583,ok
gen_tiny_014.txt,tiny,8,0,10,RSib-InclMin,0,0,8,0.000625,ok
gen_tiny_015.txt,tiny,12,2,0,Pivot-Orig,0,0,14,0.002042,ok
gen_tiny_015.txt,tiny,12,2,1,Pivot-Asc,0,0,14,0.00175,ok
gen_tiny_015.txt,tiny,12,2,2,Pivot-Desc,0,0,14,0.002,ok
gen_tiny_015.txt,tiny,12,2,6,RSib-BF,0,0,14,0.001333,ok
gen_tiny_015.txt,tiny,12,2,7,RSib-BT,0,0,14,0.001333,ok
gen_tiny_015.txt,tiny,12,2,8,RSib-Greedy,0,0,14,0.001333,ok
gen_tiny_015.txt,tiny,12,2,9,RSib-Bitmask,0,0,14,0.001375,ok
gen_tiny_015.txt,tiny,12,2,10,RSib-InclMin,0,0,14,0.001125,ok
gen_tiny_016.txt,tiny,6,3,0,Pivot-Orig,0,0,8,0.001958,ok
gen_tiny_016.txt,tiny,6,3,1,Pivot-Asc,0,0,8,0.002209,ok
gen_tiny_016.txt,tiny,6,3,2,Pivot-Desc,0,0,8,0.001667,ok
gen_tiny_016.txt,tiny,6,3,6,RSib-BF,0,0,9,0.001167,ok
gen_tiny_016.txt,tiny,6,3,7,RSib-BT,0,0,9,0.001083,ok
gen_tiny_016.txt,tiny,6,3,8,RSib-Greedy,0,0,9,0.001375,ok
gen_tiny_016.txt,tiny,6,3,9,RSib-Bitmask,0,0,9,0.001042,ok
gen_tiny_016.txt,tiny,6,3,10,RSib-InclMin,0,0,9,0.001042,ok
gen_tiny_017.txt,tiny,6,4,0,Pivot-Orig,1,3,7,0.001875,ok
gen_tiny_017.txt,tiny,6,4,1,Pivot-Asc,1,3,7,0.001709,ok
gen_tiny_017.txt,tiny,6,4,2,Pivot-Desc,1,3,7,0.001875,ok
gen_tiny_017.txt,tiny,6,4,6,RSib-BF,1,3,6,0.003375,ok
gen_tiny_017.txt,tiny,6,4,7,RSib-BT,1,3,6,0.002875,ok
gen_tiny_017.txt,tiny,6,4,8,RSib-Greedy,1,3,6,0.002583,ok
gen_tiny_017.txt,tiny,6,4,9,RSib-Bitmask,1,3,6,0.002625,ok
gen_tiny_017.txt,tiny,6,4,10,RSib-InclMin,1,3,6,0.002708,ok
gen_tiny_018.txt,tiny,11,25,0,Pivot-Orig,9,3,26,0.010333,ok
gen_tiny_018.txt,tiny,11,25,1,Pivot-Asc,9,3,26,0.006666,ok
gen_tiny_018.txt,tiny,11,25,2,Pivot-Desc,9,3,26,0.007584,ok
gen_tiny_018.txt,tiny,11,25,6,RSib-BF,9,3,20,0.02425,ok
gen_tiny_018.txt,tiny,11,25,7,RSib-BT,9,3,20,0.020709,ok
gen_tiny_018.txt,tiny,11,25,8,RSib-Greedy,9,3,20,0.019,ok
gen_tiny_018.txt,tiny,11,25,9,RSib-Bitmask,9,3,20,0.023625,ok
gen_tiny_018.txt,tiny,11,25,10,RSib-InclMin,9,3,20,0.02025,ok
gen_tiny_019.txt,tiny,12,48,0,Pivot-Orig,24,5,56,0.017583,ok
gen_tiny_019.txt,tiny,12,48,1,Pivot-Asc,24,5,53,0.018958,ok
gen_tiny_019.txt,tiny,12,48,2,Pivot-Desc,24,5,59,0.0185,ok
gen_tiny_019.txt,tiny,12,48,6,RSib-BF,24,5,37,0.08825,ok
gen_tiny_019.txt,tiny,12,48,7,RSib-BT,24,5,37,0.067167,ok
gen_tiny_019.txt,tiny,12,48,8,RSib-Greedy,23,5,36,0.067709,ok
gen_tiny_019.txt,tiny,12,48,9,RSib-Bitmask,24,5,37,0.094125,ok
gen_tiny_019.txt,tiny,12,48,10,RSib-InclMin,24,5,37,0.066375,ok
gen_tiny_020.txt,tiny,11,53,0,Pivot-Orig,2,10,12,0.007375,ok
gen_tiny_020.txt,tiny,11,53,1,Pivot-Asc,2,10,12,0.007041,ok
gen_tiny_020.txt,tiny,11,53,2,Pivot-Desc,2,10,12,0.006792,ok
gen_tiny_020.txt,tiny,11,53,6,RSib-BF,2,10,18,0.008542,ok
gen_tiny_020.txt,tiny,11,53,7,RSib-BT,2,10,18,0.007584,ok
gen_tiny_020.txt,tiny,11,53,8,RSib-Greedy,2,10,18,0.00975,ok
gen_tiny_020.txt,tiny,11,53,9,RSib-Bitmask,2,10,18,0.007292,ok
gen_tiny_020.txt,tiny,11,53,10,RSib-InclMin,2,10,18,0.007792,ok
gen_tiny_021.txt,tiny,7,0,0,Pivot-Orig,0,0,8,0.001042,ok
gen_tiny_021.txt,tiny,7,0,1,Pivot-Asc,0,0,8,0.000625,ok
gen_tiny_021.txt,tiny,7,0,2,Pivot-Desc,0,0,8,0.000667,ok
gen_tiny_021.txt,tiny,7,0,6,RSib-BF,0,0,7,0.000792,ok
gen_tiny_021.txt,tiny,7,0,7,RSib-BT,0,0,7,0.00075,ok
gen_tiny_021.txt,tiny,7,0,8,RSib-Greedy,0,0,7,0.00075,ok
gen_tiny_021.txt,tiny,7,0,9,RSib-Bitmask,0,0,7,0.000708,ok
gen_tiny_021.txt,tiny,7,0,10,RSib-InclMin,0,0,7,0.00075,ok
gen_tiny_022.txt,tiny,5,0,0,Pivot-Orig,0,0,6,0.000792,ok
gen_tiny_022.txt,tiny,5,0,1,Pivot-Asc,0,0,6,0.000667,ok
gen_tiny_022.txt,tiny,5,0,2,Pivot-Desc,0,0,6,0.000625,ok
gen_tiny_022.txt,tiny,5,0,6,RSib-BF,0,0,5,0.001042,ok
gen_tiny_022.txt,tiny,5,0,7,RSib-BT,0,0,5,0.000542,ok
gen_tiny_022.txt,tiny,5,0,8,RSib-Greedy,0,0,5,0.000625,ok
gen_tiny_022.txt,tiny,5,0,9,RSib-Bitmask,0,0,5,0.0005,ok
gen_tiny_022.txt,tiny,5,0,10,RSib-InclMin,0,0,5,0.0005,ok
gen_tiny_023.txt,tiny,7,1,0,Pivot-Orig,0,0,8,0.001292,ok
gen_tiny_023.txt,tiny,7,1,1,Pivot-Asc,0,0,8,0.001209,ok
gen_tiny_023.txt,tiny,7,1,2,Pivot-Desc,0,0,8,0.001208,ok
gen_tiny_023.txt,tiny,7,1,6,RSib-BF,0,0,8,0.000916,ok
gen_tiny_023.txt,tiny,7,1,7,RSib-BT,0,0,8,0.000875,ok
gen_tiny_023.txt,tiny,7,1,8,RSib-Greedy,0,0,8,0.000792,ok
gen_tiny_023.txt,tiny,7,1,9,RSib-Bitmask,0,0,8,0.000917,ok
gen_tiny_023.txt,tiny,7,1,10,RSib-InclMin,0,0,8,0.000833,ok
gen_tiny_024.txt,tiny,10,12,0,Pivot-Orig,1,3,16,0.004,ok
gen_tiny_024.txt,tiny,10,12,1,Pivot-Asc,1,3,16,0.004,ok
gen_tiny_024.txt,tiny,10,12,2,Pivot-Desc,1,3,16,0.005167,ok
gen_tiny_024.txt,tiny,10,12,6,RSib-BF,1,3,15,0.006916,ok
gen_tiny_024.txt,tiny,10,12,7,RSib-BT,1,3,15,0.006042,ok
gen_tiny_024.txt,tiny,10,12,8,RSib-Greedy,1,3,15,0.005834,ok
gen_tiny_024.txt,tiny,10,12,9,RSib-Bitmask,1,3,15,0.006458,ok
gen_tiny_024.txt,tiny,10,12,10,RSib-InclMin,1,3,15,0.005208,ok
gen_tiny_025.txt,tiny,11,25,0,Pivot-Orig,12,4,28,0.012041,ok
gen_tiny_025.txt,tiny,11,25,1,Pivot-Asc,12,4,28,0.011334,ok
gen_tiny_025.txt,tiny,11,25,2,Pivot-Desc,12,4,28,0.008375,ok
gen_tiny_025.txt,tiny,11,25,6,RSib-BF,12,4,19,0.028792,ok
gen_tiny_025.txt,tiny,11,25,7,RSib-BT,12,4,19,0.0345,ok
gen_tiny_025.txt,tiny,11,25,8,RSib-Greedy,11,4,18,0.03225,ok
gen_tiny_025.txt,tiny,11,25,9,RSib-Bitmask,12,4,19,0.028916,ok
gen_tiny_025.txt,tiny,11,25,10,RSib-InclMin,12,4,19,0.025416,ok
gen_tiny_026.txt,tiny,11,44,0,Pivot-Orig,20,6,39,0.01375,ok
gen_tiny_026.txt,tiny,11,44,1,Pivot-Asc,20,6,38,0.012541,ok
gen_tiny_026.txt,tiny,11,44,2,Pivot-Desc,20,6,38,0.011875,ok
gen_tiny_026.txt,tiny,11,44,6,RSib-BF,20,6,33,0.108833,ok
gen_tiny_026.txt,tiny,11,44,7,RSib-BT,20,6,33,0.081583,ok
gen_tiny_026.txt,tiny,11,44,8,RSib-Greedy,18,6,33,0.05075,ok
gen_tiny_026.txt,tiny,11,44,9,RSib-Bitmask,20,6,33,0.098208,ok
gen_tiny_026.txt,tiny,11,44,10,RSib-InclMin,20,6,33,0.082375,ok
gen_tiny_027.txt,tiny,9,34,0,Pivot-Orig,2,8,10,0.006791,ok
gen_tiny_027.txt,tiny,9,34,1,Pivot-Asc,2,8,10,0.006459,ok
gen_tiny_027.txt,tiny,9,34,2,Pivot-Desc,2,8,10,0.004333,ok
gen_tiny_027.txt,tiny,9,34,6,RSib-BF,2,8,14,0.008125,ok
gen_tiny_027.txt,tiny,9,34,7,RSib-BT,2,8,14,0.007666,ok
gen_tiny_027.txt,tiny,9,34,8,RSib-Greedy,2,8,14,0.009958,ok
gen_tiny_027.txt,tiny,9,34,9,RSib-Bitmask,2,8,14,0.007167,ok
gen_tiny_027.txt,tiny,9,34,10,RSib-InclMin,2,8,14,0.007292,ok
gen_tiny_028.txt,tiny,6,0,0,Pivot-Orig,0,0,7,0.000708,ok
gen_tiny_028.txt,tiny,6,0,1,Pivot-Asc,0,0,7,0.000584,ok
gen_tiny_028.txt,tiny,6,0,2,Pivot-Desc,0,0,7,0.000625,ok
gen_tiny_028.txt,tiny,6,0,6,RSib-BF,0,0,6,0.00075,ok
gen_tiny_028.txt,tiny,6,0,7,RSib-BT,0,0,6,0.00075,ok
gen_tiny_028.txt,tiny,6,0,8,RSib-Greedy,0,0,6,0.0005,ok
gen_tiny_028.txt,tiny,6,0,9,RSib-Bitmask,0,0,6,0.0005,ok
gen_tiny_028.txt,tiny,6,0,10,RSib-InclMin,0,0,6,0.000583,ok
gen_tiny_029.txt,tiny,7,1,0,Pivot-Orig,0,0,8,0.001167,ok
gen_tiny_029.txt,tiny,7,1,1,Pivot-Asc,0,0,8,0.00125,ok
gen_tiny_029.txt,tiny,7,1,2,Pivot-Desc,0,0,8,0.001209,ok
gen_tiny_029.txt,tiny,7,1,6,RSib-BF,0,0,8,0.000958,ok
gen_tiny_029.txt,tiny,7,1,7,RSib-BT,0,0,8,0.001125,ok
gen_tiny_029.txt,tiny,7,1,8,RSib-Greedy,0,0,8,0.000834,ok
gen_tiny_029.txt,tiny,7,1,9,RSib-Bitmask,0,0,8,0.000792,ok
gen_tiny_029.txt,tiny,7,1,10,RSib-InclMin,0,0,8,0.000833,ok
gen_small_000.txt,small,14,30,0,Pivot-Orig,5,5,24,0.008625,ok
gen_small_000.txt,small,14,30,1,Pivot-Asc,5,5,24,0.008542,ok
gen_small_000.txt,small,14,30,2,Pivot-Desc,5,5,24,0.007834,ok
gen_small_000.txt,small,14,30,6,RSib-BF,5,5,16,0.018708,ok
gen_small_000.txt,small,14,30,7,RSib-BT,5,5,16,0.01675,ok
gen_small_000.txt,small,14,30,8,RSib-Greedy,5,5,16,0.015792,ok
gen_small_000.txt,small,14,30,9,RSib-Bitmask,5,5,16,0.024333,ok
gen_small_000.txt,small,14,30,10,RSib-InclMin,5,5,16,0.016833,ok
gen_small_001.txt,small,20,18,0,Pivot-Orig,1,3,32,0.0065,ok
gen_small_001.txt,small,20,18,1,Pivot-Asc,1,3,32,0.006334,ok
gen_small_001.txt,small,20,18,2,Pivot-Desc,1,3,32,0.006292,ok
gen_small_001.txt,small,20,18,6,RSib-BF,1,3,25,0.010833,ok
gen_small_001.txt,small,20,18,7,RSib-BT,1,3,25,0.011333,ok
gen_small_001.txt,small,20,18,8,RSib-Greedy,1,3,25,0.011375,ok
gen_small_001.txt,small,20,18,9,RSib-Bitmask,1,3,25,0.010709,ok
gen_small_001.txt,small,20,18,10,RSib-InclMin,1,3,25,0.011458,ok
gen_small_002.txt,small,19,31,0,Pivot-Orig,4,3,42,0.011916,ok
gen_small_002.txt,small,19,31,1,Pivot-Asc,4,3,42,0.010333,ok
gen_small_002.txt,small,19,31,2,Pivot-Desc,4,3,41,0.01,ok
gen_small_002.txt,small,19,31,6,RSib-BF,4,3,35,0.019708,ok
gen_small_002.txt,small,19,31,7,RSib-BT,4,3,35,0.017,ok
gen_small_002.txt,small,19,31,8,RSib-Greedy,4,3,35,0.018166,ok
gen_small_002.txt,small,19,31,9,RSib-Bitmask,4,3,35,0.017875,ok
gen_small_002.txt,small,19,31,10,RSib-InclMin,4,3,35,0.017709,ok
gen_small_003.txt,small,25,112,0,Pivot-Orig,54,5,132,0.045459,ok
gen_small_003.txt,small,25,112,1,Pivot-Asc,54,5,135,0.049208,ok
gen_small_003.txt,small,25,112,2,Pivot-Desc,54,5,125,0.057459,ok
gen_small_003.txt,small,25,112,6,RSib-BF,54,5,87,0.155417,ok
gen_small_003.txt,small,25,112,7,RSib-BT,54,5,87,0.145583,ok
gen_small_003.txt,small,25,112,8,RSib-Greedy,47,5,78,0.114417,ok
gen_small_003.txt,small,25,112,9,RSib-Bitmask,54,5,87,0.16325,ok
gen_small_003.txt,small,25,112,10,RSib-InclMin,54,5,87,0.149208,ok
gen_small_004.txt,small,25,165,0,Pivot-Orig,125,7,254,0.083333,ok
gen_small_004.txt,small,25,165,1,Pivot-Asc,125,7,257,0.086583,ok
gen_small_004.txt,small,25,165,2,Pivot-Desc,125,7,256,0.082291,ok
gen_small_004.txt,small,25,165,6,RSib-BF,125,7,167,0.507791,ok
gen_small_004.txt,small,25,165,7,RSib-BT,125,7,167,0.37775,ok
gen_small_004.txt,small,25,165,8,RSib-Greedy,88,7,130,0.204916,ok
gen_small_004.txt,small,25,165,9,RSib-Bitmask,125,7,167,0.425708,ok
gen_small_004.txt,small,25,165,10,RSib-InclMin,125,7,167,0.369166,ok
gen_small_005.txt,small,24,212,0,Pivot-Orig,175,10,440,0.155584,ok
gen_small_005.txt,small,24,212,1,Pivot-Asc,175,10,434,0.158625,ok
gen_small_005.txt,small,24,212,2,Pivot-Desc,175,10,422,0.15125,ok
gen_small_005.txt,small,24,212,6,RSib-BF,175,10,460,9.38104,ok
gen_small_005.txt,small,24,212,7,RSib-BT,175,10,460,3.72346,ok
gen_small_005.txt,small,24,212,8,RSib-Greedy,132,10,396,0.681084,ok
gen_small_005.txt,small,24,212,9,RSib-Bitmask,175,10,460,4.55167,ok
gen_small_005.txt,small,24,212,10,RSib-InclMin,175,10,460,3.73733,ok
gen_small_006.txt,small,19,5,0,Pivot-Orig,0,0,22,0.003125,ok
gen_small_006.txt,small,19,5,1,Pivot-Asc,0,0,22,0.00275,ok
gen_small_006.txt,small,19,5,2,Pivot-Desc,0,0,22,0.003125,ok
gen_small_006.txt,small,19,5,6,RSib-BF,0,0,24,0.002083,ok
gen_small_006.txt,small,19,5,7,RSib-BT,0,0,24,0.002125,ok
gen_small_006.txt,small,19,5,8,RSib-Greedy,0,0,24,0.002334,ok
gen_small_006.txt,small,19,5,9,RSib-Bitmask,0,0,24,0.001917,ok
gen_small_006.txt,small,19,5,10,RSib-InclMin,0,0,24,0.002,ok
gen_small_007.txt,small,16,11,0,Pivot-Orig,0,0,25,0.004791,ok
gen_small_007.txt,small,16,11,1,Pivot-Asc,0,0,25,0.00425,ok
gen_small_007.txt,small,16,11,2,Pivot-Desc,0,0,25,0.004833,ok
gen_small_007.txt,small,16,11,6,RSib-BF,0,0,27,0.002292,ok
gen_small_007.txt,small,16,11,7,RSib-BT,0,0,27,0.002375,ok
gen_small_007.txt,small,16,11,8,RSib-Greedy,0,0,27,0.002167,ok
gen_small_007.txt,small,16,11,9,RSib-Bitmask,0,0,27,0.002209,ok
gen_small_007.txt,small,16,11,10,RSib-InclMin,0,0,27,0.002208,ok
gen_small_008.txt,small,18,26,0,Pivot-Orig,6,3,34,0.00925,ok
gen_small_008.txt,small,18,26,1,Pivot-Asc,6,3,34,0.008,ok
gen_small_008.txt,small,18,26,2,Pivot-Desc,6,3,35,0.0095,ok
gen_small_008.txt,small,18,26,6,RSib-BF,6,3,30,0.0195,ok
gen_small_008.txt,small,18,26,7,RSib-BT,6,3,30,0.0185,ok
gen_small_008.txt,small,18,26,8,RSib-Greedy,6,3,30,0.018625,ok
gen_small_008.txt,small,18,26,9,RSib-Bitmask,6,3,30,0.019167,ok
gen_small_008.txt,small,18,26,10,RSib-InclMin,6,3,30,0.017375,ok
gen_small_009.txt,small,15,30,0,Pivot-Orig,7,3,38,0.009458,ok
gen_small_009.txt,small,15,30,1,Pivot-Asc,7,3,38,0.009708,ok
gen_small_009.txt,small,15,30,2,Pivot-Desc,7,3,37,0.010125,ok
gen_small_009.txt,small,15,30,6,RSib-BF,7,3,28,0.025042,ok
gen_small_009.txt,small,15,30,7,RSib-BT,7,3,28,0.02025,ok
gen_small_009.txt,small,15,30,8,RSib-Greedy,6,3,27,0.017958,ok
gen_small_009.txt,small,15,30,9,RSib-Bitmask,7,3,28,0.02425,ok
gen_small_009.txt,small,15,30,10,RSib-InclMin,7,3,28,0.022583,ok
